sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,cable_angle,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path,H_mean,H_max,K_mean,K_max,k1_mean,k2_mean,H_mean_x0,H_mean_y0
20,motif1_nocable,1,False,1.2865993864062193,1.134374728017865,84.20881885404572,910.6784983724516,0.0,0.0941964,2540.09705507,2432.94479872,0.0,131.50798419,,,0.576189534030388,0.6013433172044611,0.3287228873702887,0.3921566985833014,0.6194231338945174,0.5329559341662584,0.5679065788524513,0.5696334365408835
21,motif1_nocable,1,False,0.8030958241942239,1.3068710409440143,1.6456155400350514,923.117601710844,0.0,0.06390717,4694.51793204,4626.37930806,0.0,271.06947311,,,0.6555606412849305,6.140324402747687,0.14862720891013,6.195954506373757,1.0789524789699116,0.2321688035999495,0.9141866563336818,0.42144431522284675
22,motif1_nocable,1,False,1.0302749647838116,1.3835168000972309,73.62795491778702,301.4423713015027,0.0,0.01674083,5616.90225316,5612.41940064,0.0,304.1145275,,,0.1033897712524461,0.1263682905521064,0.010586948309658,0.0156405675305455,0.1118604417530894,0.0949191007518027,0.1042772784858021,0.10359600169767727
23,motif1_nocable,1,False,1.1854472504422136,0.9233338342151542,52.74199672317844,232.36994361193723,0.0,0.09618031,1506.02595328,1158.42081357,0.0,53.1611832,,,3.2215025780127564,10.058544161410683,0.8907013187668704,22.269395817480376,6.432458471042033,0.010546684983478,2.6396387414974214,3.0554826163954916
24,motif1_nocable,1,False,1.085634114574899,1.3851356337514562,71.42921908338832,320.52072262053576,0.0,0.01772659,5633.01094813,5628.21441382,0.0,298.02738125,,,0.1094670109164644,0.1307805782232663,0.0118664817778337,0.0168817199259447,0.1181983588462123,0.1007356629867166,0.11015797548130712,0.1096833680012403
25,motif1_nocable,1,False,0.9126171579682704,1.1870556935600265,34.489543505152376,1184.1117078605157,0.0,0.1380404,3311.22538121,3094.61483534,0.0,150.47764143,,,0.8914514333571175,1.6540966978865197,0.7922951001053213,2.326012779504369,1.0307225195149483,0.7521803471992866,0.8601512188756375,0.7913760090538365
26,motif1_nocable,1,False,1.3206823718741476,0.9094944565538384,18.268947367952613,942.6273798839542,0.0,0.14549892,2437.57977766,2186.78280607,0.0,117.62498859,,,0.9492900393496604,1.9217147600360105,0.9005432411582535,3.052715414655267,1.111714840099255,0.7868652386000661,0.8158780691416494,0.9264414320816119
27,motif1_nocable,1,False,0.9832190574299872,1.341817271847367,42.378499344218845,853.1948308913819,0.0,0.05416024,5067.26702818,5022.75055565,0.0,269.97311655,,,0.3344687876200301,0.4121823682280875,0.1108176345017385,0.1665953217761487,0.3620812726935103,0.30685630254655,0.3335050383053413,0.33209619470790575
28,motif1_nocable,1,False,1.0007996328099005,1.139130496418518,76.22937822589397,981.6239783023908,0.0,0.14261142,2528.41620569,2349.19753447,0.0,105.24060476,,,0.8990185865636818,1.3262829818004127,0.8032566993233474,1.8193061035300668,1.014626959669911,0.7834102134574529,0.802261599203957,0.897883084194124
29,motif1_nocable,1,False,1.2785092353628098,1.120549631720151,28.706153030857525,998.3566970866684,0.0,0.10728149,2460.68067319,2325.9734313,0.0,124.89985195,,,0.6543789008588087,0.7009729377217331,0.4240346917894738,0.5102046888958001,0.7041522798827198,0.6046055218348975,0.6455386585648929,0.6416623662582921
30,motif1_nocable,1,False,1.365962827977418,1.0397954317068614,26.15186710380888,524.4241403110691,0.0,0.06142497,2099.48301699,2071.76133012,0.0,127.4535914,,,0.3789411305101834,0.4598223031931973,0.1421723690188255,0.1640286060823789,0.4077676617379077,0.3501145992824592,0.3745034290521966,0.3774158818290652
31,motif1_nocable,1,False,1.3499292137477716,0.8402215816366571,61.049990122761166,987.3261633673654,0.0,0.15322896,3175.95605723,2562.68227181,0.0,142.11522624,,,3.3349974768270947,10.97583384694284,1.210357200201789,28.52254897729956,6.5337170992296105,0.1362778544245805,3.0263020390495137,4.013480364037091
32,motif1_nocable,1,False,1.0231229161240878,0.8652719643878082,57.33186228144677,533.4544036260958,0.0,0.25436333,1928.15688799,834.16272682,0.0,35.38285318,,,2.8704936786058197,11.445207210203668,4.305308548642736,63.43647413071509,4.993646682521398,0.7473406746902411,1.5305409990328311,2.699794172318883
33,motif1_nocable,1,False,1.0777468695569294,1.1911969788660484,60.44025209846276,598.1717975647696,0.0,0.07112442,2752.58195114,2702.00347748,0.0,129.31977313,,,0.4400071934501447,0.5056883881831448,0.1917333399138492,0.2530468227974459,0.4749649048161052,0.4050494820841843,0.43276706695681205,0.4379642268120967
34,motif1_nocable,1,False,1.2634264571363696,1.02130998225765,85.11200680268645,543.9714251645715,0.0,0.09056833,1545.07536639,1492.25797516,0.0,86.46998036,,,0.5589051298805245,0.6362601162071398,0.3093181252836732,0.3979411304346941,0.6031829735568784,0.5146272862041708,0.5555223653676057,0.5415662856620846
35,motif1_nocable,1,False,1.036458120294144,1.0954428762733035,68.13327702608267,728.0809827168221,0.0,0.13698347,1828.96521583,1680.44154666,0.0,74.36411024,,,0.8581097059106182,1.177691240291603,0.7305730251678002,1.4209607073543595,0.9563145755615192,0.7599048362597169,0.7870850595750687,0.8431268456773588
36,motif1_nocable,1,False,0.95867925597873,0.9512081035210944,5.471803533518937,828.0293157805429,0.0,0.26060205,1231.43396798,946.56772742,0.0,27.55350619,,,1.601751342224176,3.9368126950063695,2.551627167435203,12.230165484859532,1.9553909629387247,1.248111721509627,1.5564198953599617,1.2674144504327933
37,motif1_nocable,1,False,1.0258356631021537,0.8755000197689384,27.05046920073413,882.1275499239978,0.0,0.28394494,1913.34821021,1012.85631188,0.0,36.88118924,,,1.8801355456086364,7.141602037129109,3.132415663706332,39.362018324103154,2.6412145813174046,1.1190565098998682,1.653012468848389,1.5087567322801012
38,motif1_nocable,1,False,1.1142281286093652,0.8286144535807682,53.23241756803102,561.6910967104122,0.0,0.0,2055.08936697,2055.08936697,0.0,60.25116671,,,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15
39,motif1_nocable,1,False,1.308578096755464,1.267744509853503,45.55647627510242,778.2075731776854,0.0,0.05434502,4062.31817952,4019.78287235,0.0,205.22536932,,,0.3344600786377517,0.3546018393577431,0.1107424407698353,0.1297778950278889,0.3595119433690584,0.3094082139064449,0.33362144904130603,0.3331297168342002
40,motif1_nocable,1,False,1.1106476660589075,1.084809618372503,17.484957533141266,433.3600506982223,0.0,0.08763813,1418.32376668,1346.09406957,0.0,68.17336313,,,0.5424964013061546,0.6063818472933916,0.2914225336160222,0.3722035379210867,0.5858156752084552,0.499177127403854,0.5400981810348319,0.524911910131394
41,motif1_nocable,1,False,1.355130940909001,0.939374299806391,22.308555991338523,897.2065958249871,0.0,0.12187403,2381.74891287,2227.40712146,0.0,124.94855117,,,0.7682391573719267,1.077341399872911,0.5860127985469124,1.0505509775553643,0.8571210899436582,0.6793572248001952,0.7060296845081235,0.7558979039907182
42,motif1_nocable,1,False,1.1606092484108528,1.3360492107435544,64.79132410169696,483.5746694207425,0.0,0.03091532,4855.13066832,4842.60859132,0.0,245.4201147,,,0.1908163143751399,0.2181745172143587,0.0360505796357934,0.0474829425545879,0.20559012967298,0.1760424990772998,0.19107797455256526,0.1910548063679757
43,motif1_nocable,1,False,1.2936632296086823,1.0056675574743794,53.97792673412963,818.6539829054556,0.0,0.11937466,1815.85988865,1734.41985244,0.0,98.9296371,,,0.7348776522283815,0.9038538369421062,0.5350166496983679,0.7234168966719187,0.7990839257163299,0.6706713787404331,0.7189253176643322,0.7061220970847086
44,motif1_nocable,1,False,1.2158767055093909,1.1197437592908024,77.77313866402515,1119.3442790237764,0.0,0.13040951,2442.12602675,2252.68854812,0.0,112.14363495,,,0.7920130892992078,0.876844997805707,0.6213272879883187,0.8285709273279996,0.8560224958921886,0.728003682706227,0.7657493146945106,0.7785617587278365
45,motif1_nocable,1,False,0.8682552690244167,1.0593942419550944,67.2508915633871,763.4467965789962,0.0,0.19049386,2080.70473551,1729.00179447,0.0,77.48778935,,,1.6140371719968234,5.880624076143207,2.078666240764354,18.462190753757397,2.5504856685258974,0.6775886754677495,1.378186450088289,1.2487437138468518
46,motif1_nocable,1,False,0.8991135339882951,0.8005846929767708,81.24081333453204,246.1252912060179,0.0,0.0,2206.6411246,2206.6411246,0.0,95.47680663,,,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15
47,motif1_nocable,1,False,1.1772060483565916,1.218631453140162,65.98675018744431,235.02842322502767,0.0,0.02296439,3046.65379049,3040.3549181,0.0,152.67024646,,,0.1418239391933432,0.1548239593069393,0.0199118218184967,0.0245106795703316,0.152620550940625,0.1310273274460614,0.1419657286990572,0.1419372028115611
48,motif1_nocable,1,False,0.9058668840149082,1.0134700472404603,41.950402603531,1056.5432756021753,0.0,0.24707802,2007.99500864,1587.65900809,0.0,64.83436335,,,1.5927114320427045,4.716781997656157,2.5515669522256124,15.402648746964983,2.0242705393259044,1.1611523247595037,1.3836326617225563,1.292007063786142
49,motif1_nocable,1,False,1.3183505782887108,1.3225482955359649,74.9192739288334,1030.146748675777,0.0,0.06102092,4932.27709292,4875.76070716,0.0,244.75037089,,,0.3751739120260289,0.4093208137944071,0.1393536413180403,0.1671264090371257,0.4034128177857987,0.3469350062662593,0.37262070645486384,0.37500255853279596
50,motif1_nocable,1,False,1.1825211303724754,0.9140950117948704,56.23944810179628,559.159256652692,0.0,0.16164183,1752.34004025,1367.34845941,0.0,64.50148864,,,1.589653259176954,5.352027291747814,1.4635780345448788,15.174226129406865,2.6532113587094264,0.5260951596444815,1.0147129062177969,1.405715914714616
51,motif1_nocable,1,False,0.8477070599553944,1.3676737675820625,56.66405321971643,1046.9678207799295,0.0,0.05686645,5614.36066815,5558.69554864,0.0,334.23160845,,,0.3506767738047835,0.4555067040445242,0.1218536471802135,0.2047421021217929,0.3819053831601851,0.3194481644493823,0.34882540980853005,0.35090468898609145
52,motif1_nocable,1,False,0.8577736567953094,0.8125754877318846,85.37936619067135,726.0838849609463,0.0,0.0,2116.04064305,2116.04064305,0.0,103.02390476,,,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15
53,motif1_nocable,1,False,0.8163767093915506,1.2044789343540043,57.99246144568942,269.07690719092795,0.0,0.0555389,3213.00242317,2946.24380967,0.0,155.10294324,,,3.120384775424765,14.748348850243632,0.1603131308270627,15.998348256650234,6.375162952795382,-0.1343934019458513,4.70482668418304,3.914389193845463
54,motif1_nocable,1,False,1.282336391875651,0.8196838818899499,42.70650394946219,577.0236056005974,0.0,0.13070082,2993.5550191,1960.20214314,0.0,107.12222308,,,5.165268766938193,14.367986530264153,2.422144122582487,38.40648124402396,10.192213867994823,0.1383236658815617,4.547406974411437,4.0751356456735115
55,motif1_nocable,1,False,1.0585388732800023,1.3913475863186435,62.42456817617144,979.699322612372,0.0,0.05227622,5869.26797639,5826.72039633,0.0,311.92339982,,,0.3223266760699481,0.3881969801840502,0.1028957321108757,0.1432528597528838,0.3481177880400442,0.296535564099852,0.3212705648358592,0.32260367148560637
56,motif1_nocable,1,False,1.146889437402386,1.0089302797621156,21.690403784287945,400.9581244097036,0.0,0.11044673,964.8492168,889.92223819,0.0,48.81547016,,,0.6876938307364702,0.8598444311679051,0.4683366247384991,0.6113405744694635,0.7483629583399783,0.6270247031329619,0.6648237732821033,0.6652056717226511
57,motif1_nocable,1,False,1.3277004804735073,1.05414173915932,76.94072109026479,364.7206082378906,0.0,0.04691594,1881.01406685,1862.73816898,0.0,114.01200564,,,0.2894992197073273,0.3141735086553447,0.0829619880134367,0.0992876473057443,0.3113170707522073,0.2676813686624472,0.28876465790166045,0.287078173609322
58,motif1_nocable,1,False,0.8239024894065471,1.3538341923271942,0.1037966671149562,785.2197342001739,0.0,0.04479774,5341.23747937,5306.78166485,0.0,320.6230436,,,0.2768236647144012,0.3595198013269118,0.075919614701291,0.1219417997676883,0.3021344262365509,0.2515129031922514,0.27838425427446173,0.26454124185343614
59,motif1_nocable,1,False,0.8785266575964883,1.090779192515274,15.593479801610163,457.2309255608944,0.0,0.12665356,1927.78648815,1602.99003625,0.0,71.42752233,,,3.292085437854555,13.315965989363438,1.1416590585982915,22.43418786269934,6.369445967652696,0.2147249080564133,3.4316195124002844,0.8534452233483172
60,motif1_nocable,1,False,0.9378782232451032,1.2605911334901687,35.911209310128704,1147.5852902395186,0.0,0.0984564,4076.71463645,3945.15305652,0.0,202.4142699,,,0.6153207267256452,0.841493800463502,0.3755269102990684,0.6481057347587701,0.6771896666902527,0.5534517867610377,0.6079530501911237,0.5871129213378719
61,motif1_nocable,1,False,1.3124136118708902,0.8615745218273282,55.26846244271019,1112.5114053150976,0.0,0.17273556,2897.63782177,2380.08839363,0.0,128.74499164,,,2.375733628487734,9.409758733099482,1.4769480620170936,25.06824587105045,4.36553992765099,0.3859273293244783,2.0748196324932087,2.2911425940730283
62,motif1_nocable,1,False,1.3717513058198998,1.1278355209836364,80.41776437347717,210.79412724284649,0.0,0.01997521,2516.97690354,2512.1250406,0.0,151.12798117,,,0.1233584709309016,0.1282531323066164,0.0150618326170244,0.0169260930632505,0.1326010293409225,0.1141159125208807,0.12324955934238054,0.12317092773673152
63,motif1_nocable,1,False,1.1498475089210056,1.1646851652163712,8.58657690595246,433.2784965061914,0.0,0.05446736,2354.10394431,2321.89294876,0.0,115.9531053,,,0.3361384137455662,0.3744383417343768,0.1118594322627241,0.1358341806488015,0.3615344750103855,0.310742352480747,0.3363250971799485,0.3315241056038359
64,motif1_nocable,1,False,1.249223826496603,1.0493134448200188,50.38908356852552,1008.5207557124766,0.0,0.13827009,1928.91109564,1754.44746948,0.0,95.33089108,,,0.8404333456344126,0.9785432948813542,0.6996275672477502,0.8988296222583291,0.911297629566703,0.769569061702122,0.8175926533266037,0.8112479466204686
65,motif1_nocable,1,False,1.042673611847162,1.3244876867133404,39.91884662460275,838.2906691007178,0.0,0.05685246,4769.27020552,4724.0330107,0.0,244.00156776,,,0.3509629544107772,0.4195323160875709,0.1220022483749084,0.1729628471119028,0.3792833230706484,0.3226425857509059,0.35009900688566836,0.3478600360377845
66,motif1_nocable,1,False,0.8147894721162375,1.030742973381824,2.896304054712412,927.9782812050042,0.0,0.23349329,2338.07889029,1827.83284207,0.0,86.25358106,,,2.0554103526524683,10.203122985189776,3.2662138806652736,43.76970517950591,3.318714893533472,0.7921058117714646,1.9117006629649334,1.080462337941423
67,motif1_nocable,1,False,1.0111476975100089,1.1939686128623015,72.06556937466874,752.5224382254054,0.0,0.09065138,2921.78053091,2832.12693886,0.0,134.04338657,,,0.5653900334374306,0.730892614586091,0.3168155755897131,0.4962283147012295,0.6172174916682186,0.5135625752066424,0.540646956815884,0.5653014271610841
68,motif1_nocable,1,False,0.8662183391480633,1.399996418921897,80.20637243961865,340.12689431878323,0.0,0.01674461,5994.69077971,5989.64872139,0.0,364.81023181,,,0.1034537360947373,0.1371792875675383,0.0106071104763844,0.0177470082750197,0.1134321613703465,0.0934753108191281,0.10556203456184135,0.10358879964895776
69,motif1_nocable,1,False,1.062214317602632,1.2270972856645672,29.789489430080568,864.7954168912722,0.0,0.08533768,3379.29193398,3302.39985009,0.0,159.00890693,,,0.5278687487351276,0.6494115718772977,0.2760548409961355,0.3831954039485275,0.5721271778414043,0.483610319628851,0.526469852510625,0.5115841210746345
70,motif1_nocable,1,False,1.1191355928364255,0.9794302885764904,31.23486508903287,570.7384675549029,0.0,0.16337403,1014.59393927,883.69819524,0.0,43.38619967,,,1.020175406863016,1.4555614848970135,1.030934623835466,1.7064374448809927,1.142700560951977,0.897650252774055,0.9572658927575758,0.9520563477990975
71,motif1_nocable,1,False,1.2567070911317568,0.9436106125757104,52.05685953791041,1140.4788142700197,0.0,0.18324746,2043.49496992,1773.29505553,0.0,93.178884,,,1.1348344214954154,1.7869205780004995,1.279746205213235,2.7363949611920946,1.2975461715325771,0.9721226714582532,1.069226289344443,1.023963154845152
72,motif1_nocable,1,False,1.2257974460085752,0.9855403579844014,49.02182007941935,687.6624943757877,0.0,0.13403193,1444.47173598,1362.84312086,0.0,73.00535286,,,0.8314176816192359,1.101665211617601,0.6850458815023787,1.01688743764864,0.9142027552366776,0.7486326080017942,0.8007808150339977,0.7888298471156836
73,motif1_nocable,1,False,0.9334818388241396,1.1024575189621677,6.218951616646952,266.5643302241176,0.0,0.0762514,1582.23402725,1506.79711318,0.0,64.66628011,,,1.0800350643844068,7.175053025816064,0.2465411259748242,6.903736918787975,1.937400173158476,0.222669955610338,1.4178650716956345,0.45943932177179175
74,motif1_nocable,1,False,0.989153312415721,0.9016650497028128,13.899544120725922,890.7249408593217,0.0,0.28585635,1501.15564163,918.56189024,0.0,25.17625029,,,1.7043834053236695,5.107228404585354,2.9075730242389715,22.129767400673288,2.096372684064508,1.312394126582832,1.5556468484470245,1.4401752740532747
75,motif1_nocable,1,False,1.1226572541613096,1.2911212059756376,58.78188907002334,440.1105320126504,0.0,0.0336317,4131.437862,4118.02359791,0.0,206.31656803,,,0.2076020360851121,0.2359836065471977,0.042673152463228,0.0557648453832685,0.2237110076137711,0.1914930645564531,0.20769659858935519,0.20772268297758756
76,motif1_nocable,1,False,1.0914136122930729,1.177863940611925,11.184533180751696,282.12266078552307,0.0,0.03696505,2427.4712069,2413.645481,0.0,117.18054346,,,0.2284399309727256,0.2651432612696406,0.0516666197507484,0.0656236427695673,0.2460370439591469,0.2108428179863043,0.22875485627781272,0.22604694024634195
77,motif1_nocable,1,False,0.8753105246879703,0.8482135277305087,82.94259501801636,214.4182899073664,0.0,0.0,1754.64890455,1754.64890455,0.0,85.81569714,,,2.462767778479327e-15,1.0726212552408218e-14,-5.5589624603692624e-14,7.051902094569523e-13,1.283685478253181e-07,-1.2836854289978254e-07,2.5291055750501607e-15,2.078181162553252e-15
78,motif1_nocable,1,False,1.1883505996772643,1.253257759920817,65.0789840737162,672.597709477836,0.0,0.05559395,3673.6682214,3635.41022017,0.0,180.279239,,,0.342641945341769,0.380132284008257,0.1162384805850273,0.1447582808646068,0.3687342686311151,0.3165496220524231,0.34054087612471917,0.3423388195293035
79,motif1_nocable,1,False,0.9081752150631488,1.0771526224567298,43.91496180579762,309.4268406252616,0.0,0.11364452,1524.01699499,1313.58979005,0.0,56.04631128,,,2.069883447056239,8.3556418515073,0.6959541248030677,15.776504839836402,4.048609831958273,0.0911570621542048,2.0785493825923664,2.9205109307580344
80,motif1_nocable,1,False,1.3742869122095045,0.8206621268909412,25.49411852544096,479.20253533418463,0.0,0.08514966,3218.07850244,2537.14918183,0.0,145.56996698,,,4.400889717303874,11.603577378387572,0.8502040496787995,26.020427920385917,8.916139369100023,-0.1143599344922741,5.160392425313822,4.535099196468417
81,motif1_nocable,1,False,0.8414831920969303,0.996559073643816,5.160504244767049,875.964199254334,0.0,0.25413348,2006.08074393,1516.73630598,0.0,67.28819065,,,1.7832456120769165,8.773492316848769,3.279598548532925,34.13668243923016,2.5027775760726065,1.063713648081227,1.8939736746255593,1.123416147765172
82,motif1_nocable,1,False,0.9445196860213418,1.3039465261796972,31.05774181142372,1163.6859883604295,0.0,0.08357545,4655.91363685,4554.37102481,0.0,241.88071857,,,0.5186141160261049,0.6804122868085314,0.2665985662191267,0.4069547718714493,0.5656663411002504,0.4715618909519594,0.5173194338100039,0.5008492479079468
83,motif1_nocable,1,False,1.2670340781193408,0.9242078474658604,46.38452104345248,1066.3955489842374,0.0,0.17747054,2189.65675726,1868.30453571,0.0,98.63644302,,,1.1255075479513412,1.9934477403243225,1.2624147708648277,3.361079976770528,1.3131564324611842,0.9378586634414982,1.0293379591019385,1.0092053757736428
84,motif1_nocable,1,False,1.0962332109667563,1.1490135334153568,69.55482100033194,394.1735089449775,0.0,0.05870642,2099.41484357,2065.11555823,0.0,100.09785637,,,0.3631578559593885,0.4099813707871639,0.1305808302778404,0.1649298040351949,0.3911743363105089,0.3351413756082681,0.3585768586339073,0.36266086023456806
85,motif1_nocable,1,False,0.9793290392055808,1.2789187428347095,79.50877760526981,622.7951492526721,0.0,0.05199737,4032.86069184,3996.17470583,0.0,204.80459201,,,0.3221113207048432,0.406695367062697,0.1027892374141834,0.1536800486136437,0.3495404562241867,0.2946821851854997,0.3199145414300307,0.32317499139950484
86,motif1_nocable,1,False,1.1256255474457604,0.9316993674760724,75.44365888108591,390.62553698685633,0.0,0.15802144,1327.20624699,974.8439363,0.0,43.12187161,,,1.2661415990431226,6.021842999271043,1.278204679751386,17.160740396942934,1.8137811801118928,0.7185020179743528,1.088612000883158,1.1554360337677565
87,motif1_nocable,1,False,1.3333874792181393,1.0829395726492412,83.91166867777915,1167.3131859247032,0.0,0.12060324,2466.68692528,2312.02459497,0.0,130.79549232,,,0.7330605124224252,0.8081614139670943,0.5322143185348635,0.665012058597599,0.7904889416661892,0.6756320831786611,0.7243187629663768,0.7111223436980946
